"Brand","Brand ID","Month and Year","Affiliate","Impressions","Clicks","Signups","NDC","fdt","Net Revenue","Earnings"
"Nesine","1","Feb-24","ttakmaz","0","307","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","hamdibahis","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","kacakbets","0","6","0","0","0","€ 1,062.45","€ 265.61"
"Nesine","1","Feb-24","testguy","0","10","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","margu","0","682","12","5","5","€ 565.44","€ 141.36"
"Nesine","1","Feb-24","egemenkaracalar","0","156","1","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","tr-selinseo","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","filinta01","0","23","0","0","0","€ 0.01","€ 0.00"
"Nesine","1","Feb-24","disneygenclikdizileri","31","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","cikrikcili","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","ustaenes2","231","2,715","1","1","1","-€ 2.27","€ 0.00"
"Nesine","1","Feb-24","cantest","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","rfilmorg","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","radbat","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","guvenlibahiss","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahismatix","0","10","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","mazda50","0","10","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahisvecasino","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","eeraslan","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","orcunreklam","0","8,006","25","7","7","-€ 7,236.93","€ 0.00"
"Nesine","1","Feb-24","iddaasahadan","0","0","0","0","0","€ 87.01","€ 21.75"
"Nesine","1","Feb-24","bahisinden","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","mobilbahistr","0","726","5","7","7","€ 16,173.22","€ 0.00"
"Nesine","1","Feb-24","dodono","0","44","0","0","0","€ 0.02","€ 0.00"
"Nesine","1","Feb-24","ufe","0","36","1","0","0","€ 616.49","€ 154.12"
"Nesine","1","Feb-24","svstngc","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","zeusmithra31","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","mevrenol","0","1,136","5","4","4","-€ 507.21","€ 0.00"
"Nesine","1","Feb-24","ahasta7","0","4","0","0","0","-€ 16.30","€ 0.00"
"Nesine","1","Feb-24","hayatimbahis","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","wordpressreklam","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","GuruSEO","0","5,821","5","5","5","€ 2,807.50","€ 701.88"
"Nesine","1","Feb-24","kaan1905","191","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","g-xeser","0","7","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bonusrehberim","0","120","13","2","2","€ 26.97","€ 6.74"
"Nesine","1","Feb-24","Shevek","0","20","0","2","2","€ 7,004.01","€ 0.00"
"Nesine","1","Feb-24","berkayb24","0","16","3","3","3","€ 212.30","€ 63.69"
"Nesine","1","Feb-24","Jsam","0","32","2","0","0","€ 112.76","€ 28.19"
"Nesine","1","Feb-24","ruletmania","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Excelbet365","0","11","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","eymenia","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","dodos2","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","JavidNuri","0","22","0","0","0","€ 0.01","€ 0.00"
"Nesine","1","Feb-24","canbets","0","24","0","0","0","-€ 1,371.16","€ 0.00"
"Nesine","1","Feb-24","livebetsin","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","unexpected","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahisideal","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahisxmarketing","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","affilimeog","0","211","0","0","0","€ 3.79","€ 0.95"
"Nesine","1","Feb-24","Gambleengine","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bonusbet","0","315","11","0","0","€ 0.01","€ 0.00"
"Nesine","1","Feb-24","realturk07","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","mirage82","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","luckylabzbg","0","618","11","1","1","€ 90.06","€ 22.52"
"Nesine","1","Feb-24","hdtaraftartv","0","888","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","kayamix","0","11","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahissiteleri3","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","turboluck","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahissiteleri0","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","iddaasitelerice","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahislokalcom","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Sporajans","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","medwin","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","mybetting","0","138","0","1","1","€ 247.72","€ 61.93"
"Nesine","1","Feb-24","makrotahmin","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahisplaza","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","johnreese","0","328","47","4","4","€ 97.59","€ 24.40"
"Nesine","1","Feb-24","cnrsonmez","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","wolfmarketingtr","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","avielmedina","0","7,377","15","3","3","-€ 29.13","€ 0.00"
"Nesine","1","Feb-24","Betlantis","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","ADAMNED","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","slhbyc","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Dleny","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Bahiservisi","0","2,393","29","11","11","€ 14,167.34","€ 3,750.20"
"Nesine","1","Feb-24","Admedia2","0","459","0","0","0","-€ 5,602.72","€ 0.00"
"Nesine","1","Feb-24","saglambahis","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","canlibahis100","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bva3","0","159","0","0","0","€ 567.18","€ 141.80"
"Nesine","1","Feb-24","Petaleads","0","30","0","2","2","€ 2,758.75","€ 1,065.56"
"Nesine","1","Feb-24","cagdas10","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahistutkusu","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","otukenaff","0","75","0","1","1","€ 7.69","€ 1.92"
"Nesine","1","Feb-24","sahinakca","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahisevi34","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","federicopiovaccari","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Direct-Marketing","0","1,002","0","0","0","-€ 6,550.04","€ 0.00"
"Nesine","1","Feb-24","fuatbahisci","0","330","1","0","0","€ 46.15","€ 11.54"
"Nesine","1","Feb-24","bbalbbal","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","war_marketing","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","yes937","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Bahiscasino","0","2,438,403","15,249","8,839","8,845","€ 993,097.69","€ 0.00"
"Nesine","1","Feb-24","casinomaster","0","467","0","1","1","€ 3,483.60","€ 50.00"
"Nesine","1","Feb-24","xraykan","13","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Alfaleads","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","betajans","0","343","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","skorbonus","0","212,966","1","1","1","€ 38.54","€ 9.64"
"Nesine","1","Feb-24","webmaster891","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahismerkez","0","133,605","3,080","1,332","1,333","€ 125,034.23","€ 85,323.14"
"Nesine","1","Feb-24","barans","0","11","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bbalson","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","slotanaliz","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","tekeliengin","0","342","1","1","1","€ 75.58","€ 18.90"
"Nesine","1","Feb-24","dosemarketing","0","14","0","1","1","-€ 239.67","€ 0.00"
"Nesine","1","Feb-24","KRAL0707","0","16","0","0","0","-€ 288.99","€ 0.00"
"Nesine","1","Feb-24","blogtahmin","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","setisteb","0","18","0","0","0","€ 10.63","€ 2.66"
"Nesine","1","Feb-24","mfidan","0","1","0","0","0","€ 529.64","€ 132.41"
"Nesine","1","Feb-24","betmarket","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","okyanus","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","daracablack","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","kriptomac","0","85","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","jurax","0","16","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","AdsGoogle","0","258,277","1,212","111","111","-€ 1,514.38","€ 0.00"
"Nesine","1","Feb-24","cyilmaz","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","surprizbet","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bilenesor","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","karatasmert","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Baskan2834","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","EagleStormBet","0","3","0","0","0","-€ 1.66","€ 0.00"
"Nesine","1","Feb-24","nister","0","220","2","1","1","€ 3,757.11","€ 939.28"
"Nesine","1","Feb-24","litosfer","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bitcoin","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","dackjaniels","0","0","0","0","0","-€ 84.93","€ 0.00"
"Nesine","1","Feb-24","alingbets","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","betforumu","0","364","0","0","0","€ 278.62","€ 69.66"
"Nesine","1","Feb-24","bounce07","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","GoLPaSIAff","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","xbetoyna","0","7","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","cevizbet","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","grnd5","0","1,205","1","1","1","€ 441.31","€ 211.52"
"Nesine","1","Feb-24","atesdesouza","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","realtimebetting","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","hargucom","0","33","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","hmehmetozsoy","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","dgknmglkc","0","5,136","214","95","95","€ 5,360.88","€ 1,340.22"
"Nesine","1","Feb-24","hcymn1","1","15","0","0","0","€ 5.07","€ 1.27"
"Nesine","1","Feb-24","imparator1905","0","5","0","0","0","-€ 0.01","€ 0.00"
"Nesine","1","Feb-24","xdots","0","0","0","0","0","€ 48.72","€ 12.18"
"Nesine","1","Feb-24","burkinaburki","2","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Instructor","0","8","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahiscisite","0","280","6","1","1","€ 2,502.46","€ 625.62"
"Nesine","1","Feb-24","bosslayf1","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","caca120","0","20","1","0","0","€ 5.89","€ 1.47"
"Nesine","1","Feb-24","sadececasino","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","ekinoks","0","8","0","5","5","€ 1,093.65","€ 273.41"
"Nesine","1","Feb-24","arkataraf","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","lebronjames","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahisteyizaff","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","dalmorewedden","0","15","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","forumtuttur","0","26","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","goldberk","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","seoleo","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","thecokan","0","23","0","0","0","-€ 8,053.50","€ 0.00"
"Nesine","1","Feb-24","kacakseo","0","6,133","27","18","18","-€ 10,136.92","€ 0.00"
"Nesine","1","Feb-24","hazard13","0","3","0","0","0","-€ 19.93","€ 0.00"
"Nesine","1","Feb-24","kernelaff","0","9","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","XSoccermania","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","firelink","0","25","0","0","0","€ 27.13","€ 6.78"
"Nesine","1","Feb-24","alfasearch","0","80","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","casinotiger","0","0","0","0","0","€ 241.95","€ 60.49"
"Nesine","1","Feb-24","bahisloca","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","br3535","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","panarama","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Agathor","0","8","0","1","1","-€ 1,177.01","€ 0.00"
"Nesine","1","Feb-24","sasamog","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","yusufpeker","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","mrseko","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","sanliasker","3","11","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Yeliz74","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bozo477","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahisoynaturkiye","0","7","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","casinocio90","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Avamyz","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","blackreklam0","0","7","0","9","9","€ 11,292.06","€ 2,887.62"
"Nesine","1","Feb-24","burakcakioglu2","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Canlibahis26","0","2","0","0","0","€ 0.14","€ 0.04"
"Nesine","1","Feb-24","maviakrep","0","2","0","0","0","€ 921.58","€ 0.00"
"Nesine","1","Feb-24","spartacus13","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","hdfilmplus","2,003","32","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","senkazandiye","0","7","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahisavcisii","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","ozgurakdeniz","0","48","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","yandexxmarketing","0","4","0","0","0","€ 4.24","€ 1.06"
"Nesine","1","Feb-24","DOSTFORUM","0","10","0","0","0","€ 0.03","€ 0.01"
"Nesine","1","Feb-24","ceynous","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","aslankral","0","1","0","0","0","€ 37.38","€ 9.34"
"Nesine","1","Feb-24","bettingmasters","0","1,812","182","33","33","-€ 3,092.99","€ 0.00"
"Nesine","1","Feb-24","theboyinrulette","0","651","2","2","2","-€ 5,682.04","€ 0.00"
"Nesine","1","Feb-24","destekforummackolik","0","22","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","tipsterwinn","0","7","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahistalk","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Greenman38","0","44","8","2","2","€ 20.82","€ 5.20"
"Nesine","1","Feb-24","RootAff88","0","74","0","1","1","€ 11,529.03","€ 0.00"
"Nesine","1","Feb-24","skorradari","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","orananaliztv1","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","GC1984","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","yourmedia","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","katsuya","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","ForumEpix","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Sergeybeys","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","ivesa","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bonusschoolbs","0","321","1","0","0","-€ 83.15","€ 0.00"
"Nesine","1","Feb-24","Creative_DMG","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","teknologico","0","15","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","karoaskupakizi","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","casinoavcisi","0","182","1","0","0","-€ 762.59","€ 0.00"
"Nesine","1","Feb-24","reenueirealm","0","18","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","wildcasino","0","113","15","11","11","-€ 1,024.10","€ 0.00"
"Nesine","1","Feb-24","bugra","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","cpagen","0","28","2","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","system3233","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Bonusdost1","0","0","0","0","0","€ 0.03","€ 0.01"
"Nesine","1","Feb-24","bahistahminsitesi","0","7","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","baskanblog1","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Atlantis","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Bahisforumex","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Extrauk","0","10","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Denizbulut","0","168","1","2","2","€ 6,821.93","€ 1,705.48"
"Nesine","1","Feb-24","azizismailoglu","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","05416075657","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","symon555","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Ckmkrz","0","51","7","1","1","-€ 22.84","€ 0.00"
"Nesine","1","Feb-24","Maxim3snet1","0","177,171","380","271","271","€ 150,027.00","€ 13,470.00"
"Nesine","1","Feb-24","Bonuseksper","0","0","0","0","0","€ 8.39","€ 2.10"
"Nesine","1","Feb-24","goktay52","3","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","zeroposition","0","898","28","14","14","€ 3,095.20","€ 773.80"
"Nesine","1","Feb-24","ardaturam01","0","109","0","0","0","€ 59.96","€ 0.00"
"Nesine","1","Feb-24","gavrilo224","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Advidi","0","0","0","0","0","-€ 745.21","€ 0.00"
"Nesine","1","Feb-24","TestFebIvan6","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","firogang","0","10","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Casinosamir","0","10,764","37","25","25","€ 7,543.12","€ 1,885.78"
"Nesine","1","Feb-24","thestasiaa","0","0","0","4","4","€ 205.45","€ 180.00"
"Nesine","1","Feb-24","bahiscisikayetci","0","47","2","4","4","€ 179.53","€ 44.88"
"Nesine","1","Feb-24","bonusreklamlari","0","30","0","0","0","€ 22.16","€ 5.54"
"Nesine","1","Feb-24","worldigi","0","0","0","0","0","€ 19.13","€ 4.78"
"Nesine","1","Feb-24","timurlang","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","izbirakan","0","1","0","1","1","€ 7.98","€ 2.00"
"Nesine","1","Feb-24","Excelanc","0","19","0","0","0","€ 63.43","€ 15.86"
"Nesine","1","Feb-24","osmanosanc","0","97","0","0","0","€ 0.01","€ 0.00"
"Nesine","1","Feb-24","projectfy","0","83,407","148","80","80","€ 10,507.12","€ 0.00"
"Nesine","1","Feb-24","cagatayy_28","0","0","0","0","0","€ 144.05","€ 36.01"
"Nesine","1","Feb-24","AlfaleadsCPA","0","3,760","243","132","132","€ 13,984.46","€ 5,280.00"
"Nesine","1","Feb-24","dodge58","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","oceancash","0","0","0","20","20","€ 20,121.00","€ 600.00"
"Nesine","1","Feb-24","Yusufgazii","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Atashk","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","haba99","0","597","29","13","13","-€ 513.34","€ 541.05"
"Nesine","1","Feb-24","kimene","0","23","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","watch3x","0","8,606","12","15","15","€ 2,671.78","€ 0.00"
"Nesine","1","Feb-24","makasmakas","0","1,266","5","3","3","€ 740.05","€ 185.01"
"Nesine","1","Feb-24","vipbahisforum","645","19","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","tugo04","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","PureMundo","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","bahiscipablo","0","0","0","0","0","€ 0.40","€ 0.10"
"Nesine","1","Feb-24","trexpressmarketing2","0","6","0","0","0","-€ 3.82","€ 0.00"
"Nesine","1","Feb-24","hardycos","0","21","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","genctahmin","0","0","0","0","0","€ 98.29","€ 24.57"
"Nesine","1","Feb-24","Lgaming","0","147","0","0","0","€ 886.65","€ 0.00"
"Nesine","1","Feb-24","ramizday1","82","18","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","Napolyon34","0","7","2","1","1","€ 16.87","€ 4.22"
"Nesine","1","Feb-24","Forumdost","0","0","0","0","0","€ 0.08","€ 0.02"
"Nesine","1","Feb-24","heylinkmemarsbahis","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Feb-24","vurgun","0","182","1","1","1","€ 101.77","€ 25.44"
"Nesine","1","Feb-24","Adv_001","0","14","0","2","2","€ 957.56","€ 0.00"
"Nesine","1","Feb-24","Adv_002","0","6","0","3","3","-€ 63.82","€ 0.00"
"Nesine","1","Feb-24","Adv_003","0","0","0","1","1","€ 121.54","€ 0.00"
"Nesine","1","Feb-24","Adv_004","0","10","0","0","0","€ 0.01","€ 0.00"
"Nesine","1","Feb-24","Adv_005","0","454","24","1","1","-€ 70.51","€ 0.00"
"Nesine","1","Feb-24","Adv_006","0","2,139","123","20","20","€ 1,167.41","€ 0.00"
"Nesine","1","Feb-24","Ogz07","0","6","0","1","1","€ 11.96","€ 2.99"
"Nesine","1","Feb-24","Adv_007","0","25,222","78","43","43","€ 40.36","€ 0.00"
